trade_date,close,pct_chg,amount,adv_ratio,market_amount,ma20,ma60,return_20,volatility_20,amount_z20,next_5d_return,regime,ai_timing_read
20231116,3572.3641,-0.967,146629217.158,0.1794871794871795,853846874.6660002,3566.1208749999996,3671.2909950000003,0.010986022674965623,0.006953585111984793,-0.7393997787469587,-0.0030354408723343163,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231117,3568.0685,-0.1202,139621898.705,0.6999057492931197,829119751.3860006,3568.994855,3666.907123333333,0.0163732073556091,0.0067687606052894075,-0.731846755296763,-0.008424670098121756,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231120,3576.3233,0.2314,157449634.694,0.7392123610325985,931331440.3120008,3574.09883,3663.4457816666672,0.029381789499055788,0.006238768611979104,-0.7155729877959586,-0.018001979854561867,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20231121,3581.0674,0.1327,175922105.93,0.3269919005462422,1008524043.8360003,3578.79569,3660.9709883333335,0.026938254269943673,0.006216417757226136,-0.6996968890975871,-0.01746523955399437,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231122,3544.4162,-1.0235,136041195.539,0.220422004521477,888626479.5400023,3580.7936200000004,3657.407473333333,0.011402220988491862,0.006663853197898309,-0.6986257096552002,-0.01583022332422479,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231123,3561.5204,0.4826,141499811.491,0.7856873822975518,839826451.4420018,3583.1624,3655.1555816666664,0.013481402359970973,0.0067150295678311215,-0.698904872858325,-0.018339807909004247,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231124,3538.0087,-0.6602,140101998.555,0.21581920903954802,830762110.7570018,3581.9435800000006,3652.0652383333336,-0.006842718941307058,0.006152946902176861,-0.7095032181594264,-0.01558147666510823,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231127,3511.9424,-0.7368,155975437.036,0.4791039156626506,859223903.6139988,3578.3521100000007,3648.778416666667,-0.02004296144079265,0.006155513953198571,-0.7235968815796722,-0.014750925299913842,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231128,3518.5232,0.1874,147740535.862,0.7,795553681.3540032,3575.65299,3644.8768133333338,-0.015110515152166548,0.006165522561663067,-0.7332888669021512,-0.03531768669309909,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231129,3488.3073,-0.8588,155948235.976,0.23060993975903615,792807353.4670016,3571.517015,3639.8468233333333,-0.023164065864753614,0.0064086713029401126,-0.7349264818989948,-0.025430471678914324,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231130,3496.2028,0.2263,153790180.653,0.29310993975903615,785731926.2130004,3568.61771,3634.975041666666,-0.01631486159894313,0.00639440338173284,-0.7335909433932221,-0.03000984382256089,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231201,3482.8813,-0.381,176078323.469,0.5633113828786454,844863880.181999,3563.5549549999996,3630.2686000000003,-0.028250905852801766,0.006040520049779814,-0.7309747867362525,-0.023951289985105095,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231204,3460.138,-0.653,164664395.293,0.437794089968003,859116634.9629999,3554.931435,3624.7460466666666,-0.04747839045904323,0.005006147469247682,-0.7471567217515188,-0.011757681341033166,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231205,3394.2571,-1.904,164840691.112,0.12248353715898401,838515327.9509993,3543.656325,3617.167803333333,-0.06229756768633765,0.006237461765183601,-0.7594013716678658,0.00958851938469829,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231206,3399.598,0.1574,172142987.725,0.6117381489841986,831797558.0230004,3533.08261,3610.155813333333,-0.05856274326049904,0.006326672507097182,-0.7756767292029806,-0.008822513720739944,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231207,3391.2823,-0.2446,160949948.197,0.3654497553631916,834500114.0370008,3522.0054099999993,3603.1433800000004,-0.06132151994132695,0.006275568961832912,-0.7858853219777266,-0.011593962555107695,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231208,3399.4618,0.2412,203034222.561,0.2760955425992101,976732206.2570015,3512.6540349999996,3597.1598299999996,-0.052147792550224614,0.006312788194380878,-0.7744360306566433,-0.017035078905725642,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231211,3419.4548,0.5881,219761181.423,0.7421963144039112,923063894.419999,3504.65607,3591.817531666667,-0.04468868242989821,0.0065954343303810834,-0.7703795423538385,-0.026346042064951503,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231212,3426.803,0.2149,166979964.78,0.5878924609889077,798304040.5789988,3496.8933000000006,3586.1386316666667,-0.04334250943535711,0.006636617755638157,-0.7780493839539149,-0.027069487215926835,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231213,3369.605,-1.6691,165455928.376,0.2986280774290547,784899897.1700009,3485.01128,3579.6219683333334,-0.0658786341511447,0.007010782103261515,-0.7943526627473729,-0.02139799768815631,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231214,3351.9639,-0.5235,150245775.736,0.3905692278790156,758085303.533002,3473.99127,3573.2105116666667,-0.06169589488372684,0.006870039816460064,-0.8018342605270073,-0.006293057034415073,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231215,3341.5517,-0.3106,164907019.372,0.30603043396580876,748549018.1639985,3462.66543,3566.677911666666,-0.06348443142277116,0.006854713260707125,-0.8081290383971408,-0.0012938899015090266,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231218,3329.3657,-0.3647,142303319.419,0.16231448431335713,709437858.466002,3450.3175499999998,3560.354396666667,-0.06905348853667681,0.006728431308943936,-0.8254649959176004,0.005431995650102328,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231219,3334.0412,0.1404,135293655.396,0.5123097162187559,658571288.3270005,3437.96624,3553.793233333333,-0.06898116466615511,0.006731420305007654,-0.8528058773130898,-0.0027747107624225276,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231220,3297.5022,-1.0959,141290542.802,0.22727272727272727,681936034.8109992,3425.62054,3546.7432350000004,-0.06966281217200176,0.006771152777176883,-0.8689540540196773,0.01178316120607903,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231221,3330.8698,1.0119,171120780.58,0.6657276995305165,755242730.4999989,3414.0880100000004,3540.4962349999996,-0.06476183598442953,0.007206540430672355,-0.8755623559857552,0.025119714976550522,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231222,3337.2281,0.1909,167336342.309,0.21145539906103286,792680881.421999,3404.0489800000005,3534.90929,-0.056749606070782166,0.007253512887510584,-0.8785375415165229,0.028131670112690355,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231225,3347.4508,0.3063,121838327.071,0.38422535211267606,623640552.1430005,3395.8244,3528.3845916666664,-0.046837784127666704,0.007289666618919245,-0.8969430444592046,0.011621201422885585,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231226,3324.7902,-0.677,121689997.435,0.15599774732494837,628195946.0359974,3386.1377499999994,3521.8877,-0.05506088463478087,0.007281019045962047,-0.910018260813172,0.016093316203831476,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20231227,3336.3572,0.3479,140924923.675,0.706081081081081,652876099.3300041,3378.540245,3515.9454400000004,-0.04355983774709293,0.007276343902047816,-0.920950718874024,0.0032055020967178827,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20231228,3414.5403,2.3434,245855634.464,0.8321441982726249,902737973.1620009,3374.45712,3511.1795283333336,-0.023357483724914307,0.009235724004503424,-0.9118093464978163,-0.025019151187057442,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20231229,3431.1099,0.4853,193573180.515,0.811033965096641,841570440.5120001,3371.86855,3506.8727400000002,-0.014864531846089601,0.00930679543511471,-0.9120666542114525,-0.04227597023342211,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240102,3386.3522,-1.3045,184096097.449,0.5398761493713642,810412077.785999,3368.17926,3501.899823333333,-0.021324525206798173,0.009629711254794213,-0.9158718121941617,-0.02771501440399482,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240103,3378.2971,-0.2379,165099018.643,0.3696060037523452,756647301.058999,3367.3812599999997,3497.2526766666665,-0.004702059841017903,0.008662018373417768,-0.9222679441808389,-0.029946478064347803,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240104,3347.0519,-0.9249,165512262.699,0.35196998123827394,690224320.8759983,3364.753955,3491.91107,-0.015456562805367002,0.0088806655194835,-0.9333286860229248,-0.015350882369048469,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240105,3329.1114,-0.536,182251664.948,0.09489872468117029,754815243.4489999,3361.6454099999996,3485.6898866666666,-0.018332564056964595,0.008933853773931395,-0.9395542537930446,-0.013500509475291134,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240108,3286.0564,-1.2933,170761644.873,0.072768192048012,670566481.9920002,3355.97514,3479.400653333333,-0.033359810073465224,0.009287545046646459,-0.9634741704752786,-0.0015632415803940036,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240109,3292.4994,0.1961,172276323.045,0.6468492123030758,687287583.6769996,3349.6273699999997,3473.8323566666663,-0.03712738065729071,0.009160637297002864,-0.9818947488145298,0.0025442069936292278,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240110,3277.129,-0.4668,159777649.838,0.2459692538432696,657043302.4429983,3342.14367,3467.794476666667,-0.043677445128885384,0.009130785283227397,-0.9929310759370242,-0.014661308724801536,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240111,3295.6717,0.5658,180978533.6,0.8377061469265368,722319097.4879997,3338.4470049999995,3462.54606,-0.021941236435724654,0.008615865006944274,-0.9978203479739077,-0.006354728840254342,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240112,3284.1667,-0.3491,156536022.3,0.26289143071441967,689437658.4670023,3335.057145,3458.3897633333336,-0.020226112817026465,0.00858027245214619,-1.0031836065631972,-0.004381750780190319,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240115,3280.9195,-0.0989,144331722.4,0.3732658417697788,619081940.7509986,3332.0255349999998,3454.56194,-0.01814492350963781,0.00856578865361483,-1.0132985262271985,-0.018902597274940702,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240116,3300.8762,0.6083,175650587.5,0.30603448275862066,697534905.6649978,3330.60106,3451.67248,-0.008557035353610964,0.00867598311253897,-1.0142284723861166,-0.020886363444954537,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240117,3229.082,-2.175,173516385.2,0.05247376311844078,649458707.206,3325.3530999999994,3447.3716766666666,-0.0314810746789812,0.009884124255400046,-1.0149404142003011,0.014873236418276203,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240118,3274.7286,1.4136,256784536.8,0.31279265780108634,877203934.593999,3324.2144200000002,3443.54286,-0.0069063183642454895,0.010214374791649208,-0.9996846506600254,0.020823191271484465,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240119,3269.7763,-0.1512,191261807.1,0.1955422363738528,680584729.2019995,3321.159745,3439.470051666666,-0.0183416055469956,0.009916906627794294,-1.005517482453974,0.0195869668515245,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240122,3218.9016,-1.5559,225510031.8,0.02753324592620341,805443186.8359984,3315.2434200000002,3433.7453266666666,-0.035456521536541,0.0104151944777891,-1.0045203973527306,0.026424790369484974,风险收缩,趋势与宽度同步走弱，适合降低仓位或提高防御过滤
20240123,3231.9329,0.4048,193791168.6,0.5577823562464881,713452115.9289992,3309.467525,3427.881345,-0.03450921519145267,0.010441461707440989,-0.9975036578792982,0.004055096564659522,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240124,3277.1089,1.3978,219036341.6,0.7522471910112359,777494907.4829997,3307.0834600000003,3422.9580666666666,-0.01434114549543597,0.010930750328961337,-0.9858393256712118,-0.01884499474521595,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240125,3342.9189,2.0082,265521115.0,0.9148099606815203,903490861.195998,3307.411545,3419.156268333333,0.0019667258649644914,0.011853546002598947,-0.9662594584683639,-0.037454692663947076,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240126,3333.8213,-0.2721,238144899.5,0.4017222014226881,839736497.6000017,3303.375595,3415.483475,-0.02363978542001688,0.010518940713536564,-0.9711815967969395,-0.04625133926644487,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240129,3303.9604,-0.8957,244698013.6,0.09096013475575519,815319676.1159976,3297.0181199999997,3410.813875,-0.03705783367650217,0.010557841418937125,-0.9732324994533512,-0.03133772426570247,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240130,3245.0387,-1.7834,199592929.912,0.058581321355043986,671403738.2260035,3289.9524450000004,3404.3543799999998,-0.04173030200461714,0.010875035708637674,-0.9840928526440722,0.020540124837340024,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240131,3215.3518,-0.9148,215333349.921,0.09169161676646706,767430665.452998,3281.8051800000003,3397.614255,-0.04823296920806641,0.01098980526636359,-0.9832503769604276,0.039895634437264293,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240201,3217.7109,0.0734,203815063.233,0.20677395209580837,711179685.6159997,3275.33813,3391.058231666667,-0.038643260954513425,0.01088914839636259,-0.9816131898460635,0.04575264981077076,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240202,3179.6276,-1.1836,234495151.557,0.07277829747427503,814404913.1819986,3267.86394,3383.8382533333333,-0.04490201199034671,0.011091451910733024,-0.9769576068654505,0.0705051748827441,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240205,3200.4218,0.654,279713141.507,0.07990269461077844,885322957.028995,3263.5822099999996,3377.4037949999997,-0.026059990936248,0.010956891476373964,-0.9601792525862862,0.06575145813592442,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240206,3311.6922,3.4767,285042020.946,0.7165575304022451,936287603.8469976,3264.54185,3372.9417633333333,0.0058292493538494305,0.01360138336657155,-0.9407255408729996,0.04383834343058801,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240207,3343.6303,0.9644,297997664.575,0.41358024691358025,1033534462.754002,3267.8669149999996,3368.9679616666667,0.020292548752276707,0.013698071749175903,-0.9113112842384392,0.0427811651306067,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240208,3364.9297,0.637,270239765.211,0.8982797307404637,1025329726.2699995,3271.329815,3364.9293666666663,0.02101483591341946,0.013711476175546964,-0.8876378668051302,0.03709197847432,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240219,3403.8078,1.1554,267674145.147,0.7961854899027674,965012140.4360025,3277.31187,3362.1200949999998,0.03642966722730612,0.013856590982956505,-0.8661079628151498,0.014557431826791145,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240220,3410.8542,0.207,218459281.946,0.6694091249065071,798776265.1430032,3283.8086049999997,3359.499856666667,0.03960313564535811,0.013840114621917447,-0.8520689214494134,0.024607677455107835,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240221,3456.8713,1.3491,291823544.608,0.7677636499626028,990258995.785,3291.6083599999997,3357.50899,0.047258694524805245,0.014051700721916804,-0.8291991640219206,-0.0019125675867655012,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240222,3486.6747,0.8621,225098128.873,0.8571428571428571,830951224.3160018,3304.4879950000004,3355.935778333333,0.07977273417026898,0.012897614539707794,-0.8150196346244284,0.008434368712401108,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240223,3489.7416,0.088,232926057.114,0.8228913409388442,930378748.7960014,3315.238645,3355.024535,0.06565826554298271,0.012684015715594622,-0.8108652273067618,0.013772423723292349,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240226,3453.3585,-1.0426,238951637.715,0.6898615787504676,997781643.3009995,3324.417755,3353.2218366666666,0.056145186445935025,0.013012876147377618,-0.7860834729960063,0.02534057787513233,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240227,3494.7874,1.1997,244488721.251,0.9409014400598467,1003067749.4119996,3338.212045,3352.5014816666667,0.0857080564376369,0.012409880756030573,-0.7706435896369881,0.020237826197954112,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240228,3450.2598,-1.2741,328300591.256,0.05049560501215635,1371649899.845999,3349.1283900000003,3351.4734383333334,0.06755304232956072,0.012975156148864962,-0.7192203410368333,0.029211800224435258,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240229,3516.0826,1.9078,281971899.288,0.9773704881241818,1063696978.6880007,3361.077075,3351.4327616666665,0.07292211131586135,0.013242295005024076,-0.6968601316634911,0.0038784356203691583,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240301,3537.8038,0.6178,288575619.225,0.6587509349289454,1065916286.9210011,3370.82132,3352.2577033333337,0.05829782469446099,0.012685195179561369,-0.6841702635871558,0.0020086190195172104,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240304,3540.8686,0.0866,297719931.809,0.3894913986537023,1086265623.261001,3381.173685,3353.0021333333334,0.06210509843464007,0.012626553853812823,-0.6649095963138625,0.013667522144142907,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240305,3565.5143,0.696,299895929.709,0.17464472700074796,1075854204.0209951,3394.25138,3354.37935,0.07916375147837718,0.012325140093754267,-0.6445547240782667,0.00896914086138989,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240306,3551.0481,-0.4057,248294165.707,0.6432846988402544,939711838.831,3409.55185,3355.8945183333335,0.0943006935479691,0.011397302526646136,-0.6235925232079798,0.006001861816515408,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240307,3529.7195,-0.6006,251839533.036,0.2837635615413393,989742746.6950024,3425.270235,3358.152225,0.09777085667577667,0.01121839798551673,-0.6062238694387546,0.009208493762748127,高波动分化,波动抬升且赚钱效应不足，适合降低换手并控制回撤
20240308,3544.9099,0.4304,225379101.014,0.678511314755938,866693949.0009999,3441.6301849999995,3360.57409,0.10168688554338434,0.011179729567419073,-0.5940739521611158,0.007075807483851726,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240311,3589.2635,1.2512,286418582.155,0.8387579498690609,1012526414.0940013,3462.11198,3363.8737766666663,0.12883140780385727,0.010568934541055341,-0.5785952443268176,0.003974213651352088,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240312,3597.4939,0.2293,339997042.337,0.6918474195961107,1151779452.7369971,3481.9655849999995,3367.1743116666667,0.12406867744745398,0.010602875191456593,-0.5577777044402865,-0.0055215104047848795,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240313,3572.361,-0.6986,266898756.38,0.41813084112149534,1060743789.1740019,3494.999025,3369.722748333333,0.0787116628773652,0.008531794747017474,-0.5480542724958473,0.003645432250548142,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240314,3562.2229,-0.2838,263803609.335,0.29121495327102803,1013201616.034999,3505.9286549999997,3371.9797466666664,0.06537582818291865,0.008540641845917843,-0.5496428239269349,0.005296496185008381,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240315,3569.993,0.2181,243991558.366,0.8212750046737708,953826372.8750004,3516.1818200000002,3375.3195466666666,0.06094133259307011,0.008510270542506746,-0.5552291914401983,-0.007000209804332913,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240318,3603.528,0.9394,295314840.611,0.8580777860882572,1145341817.0240002,3526.16783,3379.5122816666667,0.058675522160798854,0.008409047183543244,-0.541140511691104,-0.021580129251111635,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
20240319,3577.6303,-0.7187,259553448.413,0.3257943925233645,1084943446.8540018,3534.506635,3383.4469250000006,0.04889569891319301,0.008705975554617317,-0.5187830281414694,-0.009470961826323898,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240320,3585.3838,0.2167,223752103.886,0.7245374696318445,1005692770.5469974,3540.93226,3387.713893333333,0.037175957346170296,0.008307546262723982,-0.5175772282195948,-0.023037198974346973,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240321,3581.0902,-0.1198,233162492.63,0.4128200336385722,1074201835.7889965,3545.6530349999994,3391.831376666667,0.02707895290604534,0.008175993072547854,-0.49857270257158287,-0.016789691586098554,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240322,3545.0023,-1.0077,248850931.022,0.17267800411138104,1103115013.786999,3548.41607,3395.9563783333333,0.01583518390014893,0.008568166639480896,-0.48507727594763905,-0.0021207320514291528,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240325,3525.7634,-0.5427,233747256.235,0.13695814648729446,1049304743.4650013,3552.036315,3399.204605,0.020966517087640968,0.008291274586267643,-0.4810519126706359,0.01982072875338159,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240326,3543.7467,0.5101,226730734.844,0.47225854660937794,960999332.9600011,3554.4842799999997,3402.646581666667,0.014009235583257507,0.007949320418635827,-0.48433860656460814,0.010420947975768202,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240327,3502.7866,-1.1558,216404726.566,0.1099906629318394,894542589.1209983,3557.1106199999995,3405.2355116666668,0.015224012985920687,0.007847613206221694,-0.5216137363931477,0.018561364828791005,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240328,3520.9648,0.519,232530806.335,0.8541822255414488,937413651.4130015,3557.35473,3408.505088333333,0.0013885339326213941,0.006669844781621342,-0.5314799180959651,0.0043859853412906435,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240329,3537.4843,0.4692,201749384.357,0.7236743838685586,863396040.3680025,3557.3387549999998,3411.8572066666666,-9.031026536865383e-05,0.006606445403330697,-0.5473022882702966,-0.0011299555449617582,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240401,3595.6466,1.6442,251637272.845,0.8678611422172452,1003859830.2909997,3560.077655,3414.875645,0.01547021541550575,0.007560986511561503,-0.5537404344955408,-0.02529113956861062,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240402,3580.6759,-0.4164,220207515.543,0.4254525097966038,972701002.0860008,3560.8357349999997,3417.368411666667,0.004252289774858031,0.007492418153921992,-0.5617995208015408,-0.021345467206345003,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240403,3567.8031,-0.3595,214222897.58,0.32941396043299737,922640499.9369972,3561.6734850000003,3420.392593333333,0.004718325274163382,0.0074791714480764325,-0.5631332592694216,-0.025776142186770268,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240408,3536.4077,-0.88,243249251.687,0.14866629360193995,935955443.2850025,3562.007895,3423.02777,0.0018948247870687052,0.007627006906432841,-0.5673355187457816,0.0035822227171373733,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240409,3533.4871,-0.0826,195893525.575,0.7769488996643044,799806628.6850004,3561.436755,3426.1350233333337,-0.0032223103893276317,0.007564992831050473,-0.5725612478273027,-0.006331564080140573,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240410,3504.7086,-0.8145,199754768.626,0.17493472584856398,837476212.9170023,3557.20901,3429.0616433333334,-0.02355772987968152,0.007146063056465156,-0.5862374561534115,0.017317959045154208,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240411,3504.2447,-0.0132,200293481.886,0.49878799179563676,817935639.6259999,3552.5465500000005,3432.698115,-0.02592059989316442,0.007104713628368171,-0.6123197885688532,0.018707911579348258,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240412,3475.8389,-0.8106,208566204.703,0.2832369942196532,814655656.6090015,3547.720445,3435.7537733333334,-0.027019133844535803,0.007156210416107727,-0.6315460022202103,0.018937298848919593,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240415,3549.0759,2.107,267472484.531,0.22916278202498602,1002048699.7329978,3547.0630950000004,3440.2862216666667,-0.00369067303452586,0.008719670224343634,-0.6324173500150957,-0.005120037021468016,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240416,3511.1146,-1.0696,253315972.272,0.05202312138728324,952064897.7910025,3544.1191750000007,3443.8769366666666,-0.01649258135800269,0.009009184506895826,-0.6325549693954109,-0.0013926346921286914,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240417,3565.403,1.5462,244987812.753,0.9593435285341291,923872152.550002,3542.212925,3448.5642083333328,-0.010579909466500559,0.009461148579088318,-0.6498578073749981,-0.01227942535528237,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240418,3569.8018,0.1234,261329927.268,0.3948890132437978,955560896.1929975,3541.8214999999996,3453.3789133333335,-0.0021881802599893474,0.009333928055830285,-0.6599661231878663,-0.011070782697235493,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240419,3541.6619,-0.7883,226229520.121,0.3144243328979287,865338692.3879993,3539.635405,3457.3920083333337,-0.01219448249863797,0.009476673397235373,-0.6709316153690522,0.012030143249980974,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240422,3530.9045,-0.3037,229511183.118,0.3590892123926838,825853260.5450006,3537.12612,3462.422383333333,-0.01401408431432416,0.009491994699872677,-0.6903344314166321,0.026341097585618645,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240423,3506.2249,-0.699,213257232.211,0.6040694418517827,779321208.0309991,3535.18725,3466.280655,-0.010938610674526172,0.009354929449807712,-0.7156315833904536,0.027998603284119072,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240424,3521.6219,0.4391,195299919.746,0.7829413960432997,799326664.8240027,3534.9801749999997,3470.4780816666666,-0.0011746392284858187,0.009340839878215471,-0.7351617082201755,0.03869092249795458,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240425,3530.2813,0.2459,184524622.001,0.5486461251167134,778028921.6089989,3534.306905,3475.667743333333,-0.0037997636794977474,0.009283159053257651,-0.7494567015782231,0.03646346822277291,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240426,3584.2686,1.5293,308045062.251,0.7355031799476244,1091130576.3010006,3538.381005,3481.5400050000003,0.023262050848316118,0.009485769563345878,-0.7340978031079177,0.012821221043534559,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240429,3623.9124,1.106,358709708.838,0.845793516957092,1216893746.0130014,3543.5283850000005,3487.320063333333,0.02923846327574764,0.009704281061425625,-0.7122627639531474,0.011216772237651274,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240430,3604.3943,-0.5386,286674161.758,0.3637049613280513,1035607811.4960002,3546.8738849999995,3491.677986666667,0.018914571578452,0.009790346112162524,-0.6988083146447845,0.017168709871725252,中性震荡,趋势信号不充分，适合等待宽度或量能确认
20240506,3657.8767,1.4838,333270472.13,0.8451890677648821,1107152247.4369998,3549.9853900000003,3497.0789099999997,0.017307067941549015,0.009662812898339672,-0.6907383518232758,0.0018628293293758702,修复反弹,宽度改善但趋势仍需确认，适合结合反转与低估值修复
20240507,3659.0076,0.0309,247368347.983,0.5623362036690378,973066357.2949984,3553.9019749999998,3502.996363333333,0.021876232920158944,0.009590885354973369,-0.6907098075890064,-0.000536265625684984,趋势上行,趋势和宽度共振，适合提高权益暴露并强化动量类信号
